Tiempo (s),Aceleracion (m/s^2)
0.47750000000000004,0.6906921568364318
0.47800000000000004,0.6477162204743337
0.47850000000000004,0.4095670533990938
0.47900000000000004,0.203722494472297
0.47950000000000004,-0.06794357322029602
0.48,-0.18679102902087658
0.4805,-0.3093404641422125
0.481,-0.33643947371626715
0.4815,-0.29121101124227955
0.482,-0.19778400269996946
0.4825,-0.09811852245211079
0.483,0.1058558239495034
0.4835,0.19634225736173042
0.484,0.4453256355419185
0.4845,0.5606054046457285
0.485,0.5567123079744625
0.4855,0.5153958696517278
0.486,0.4588415247049727
0.4865,0.249920056837866
0.487,0.13710816406437365
0.4875,-0.07001387505327061
0.488,-0.3241337334472768
0.4885,-0.4279246500585132
0.489,-0.47179836973155953
0.4895,-0.4958133240194118
0.49,-0.448334484969095
0.4905,-0.38983096564763314
0.491,-0.23271610931056047
0.4915,-0.04233339970134581
0.492,0.19916669775144713
0.4925,0.4514445254365909
0.493,0.5167092498216482
0.4935,0.5697607381108794
0.494,0.5256265623824541
0.4945,0.27123933742683753
0.495,0.17401471223003626
0.4955,-0.04637865228015424
0.496,-0.18591877792436678
0.4965,-0.37434638806756804
0.497,-0.6626489248792689
0.4975,-0.7373905878848074
0.498,-0.7474491655453601
0.4985,-0.7585369249970383
0.499,-0.6540387390159016
0.4995,-0.49071954158149506
0.5,-0.21556322345995474
0.5005000000000001,-0.10371980703359743
0.501,0.17766135803872612
0.5015000000000001,0.258677065507918
0.502,0.3630260733416487
0.5025000000000001,0.40383339653355044
0.503,0.22665178259964774
0.5035000000000001,0.09713586760587853
0.504,0.0014641897185087328
0.5045000000000001,-0.2398938685808601
0.505,-0.37702854695833765
0.5055000000000001,-0.45738776659666247
0.506,-0.49469336961932564
0.5065000000000001,-0.5440073501054339
0.507,-0.40735427058468526
0.5075000000000001,-0.20132338837088537
0.508,0.04109186048443987
0.5085000000000001,0.10267867580176583
0.509,0.48719734848871266
0.5095000000000001,0.6546664330459504
0.51,0.6891144230153174
0.5105000000000001,0.7301607929706698
0.511,0.8052969055939424
0.5115000000000001,0.6685804466149342
0.512,0.5384864020289747
0.5125,0.3751767999516441
0.513,0.09904781372477617
0.5135,-0.07616941454464726
0.514,-0.22363989017719552
0.5145,-0.3068780258665252
0.515,-0.29592096729227396
0.5155,-0.25783374582369534
0.516,-0.22360501253039988
0.5165,-0.09140003740548794
0.517,0.22012155559535845
0.5175,0.3142307585017796
0.518,0.45626835283968115
0.5185,0.48250352675492003
0.519,0.6124496534376364
0.5195,0.49908437673232703
0.52,0.4102801515104305
0.5205,0.20636596178345507
0.521,0.052013402028372305
0.5215,-0.12301427692076111
0.522,-0.38655450347703213
0.5225,-0.4994027121473301
0.523,-0.5399498271568413
0.5235,-0.6077761374863898
0.524,-0.5431459897274787
0.5245,-0.39449519984222664
0.525,-0.24985214795741412
0.5255,0.04506911648243238
0.526,0.1529903234500293
0.5265,0.395371954826475
0.527,0.5020193184941093
0.5275,0.42435934807196757
0.528,0.43740713699829886
0.5285,0.2909184696071292
0.529,0.07970699240693016
0.5295,-0.09457525840434812
0.53,-0.3130996505711366
0.5305,-0.4697022458153331
0.531,-0.6132927599352809
0.5315,-0.8139871328482269
0.532,-0.7986080517495066
0.5325,-0.6943440713363063
0.533,-0.5365506299747744
0.5335,-0.5411949770941357
0.534,-0.15386687391071263
0.5345,-0.02508131668203408
0.535,0.23307764727172292
0.5355,0.25916980219856217
0.536,0.29775449789498787
0.5365,0.3298869261724659
0.537,0.30833519099388856
0.5375,0.12153184616378082
0.538,-0.1587630121166449
0.5385,-0.1736339434243411
0.539,-0.43340525968672455
0.5395,-0.5020621736958731
0.54,-0.548286450705577
0.5405,-0.5468057914949145
0.541,-0.41072354656637966
0.5415,-0.22958568071253338
0.542,-0.0010884050573771419
0.5425,0.253232932959524
0.543,0.4544111913314634
0.5435,0.5743079234117321
0.544,0.7563545276184034
0.5445,0.8566302390055285
0.545,0.8185667919681541
0.5455,0.6671013210788883
0.546,0.5215957177629401
0.5465,0.3290845783182566
0.547,0.13705409401085514
0.5475,-0.043087546784661354
0.548,-0.2970681392694199
0.5485,-0.38512069019499817
0.549,-0.31549894975722786
0.5495,-0.2556058025936526
0.55,-0.13785443377851703
0.5505,-0.16838410756069036
0.551,0.12197371594357664
0.5515,0.1477284611189481
0.552,0.49187294493551037
0.5525,0.5489142642013208
0.553,0.5714920865953474
0.5535,0.5122904719495736
0.554,0.467774028146484
0.5545,0.21938703511742194
0.555,0.0872412138091901
0.5555,-0.13878687004349835
0.556,-0.32738569510085463
0.5565,-0.4537803591369855
0.557,-0.5385784432263863
0.5575,-0.5929084219737616
0.558,-0.42481153865092647
0.5585,-0.28688972118830397
0.559,-0.15081998450219866
0.5595,0.08737532093380607
0.56,0.2781540819634251
0.5605,0.31320845640848377
0.561,0.4547718180174927
0.5615,0.45152290584269394
0.562,0.3638637621418052
0.5625,0.29095922148532744
0.5630000000000001,0.044724182255282095
0.5635,-0.1531969666916148
0.5640000000000001,-0.34054422916950583
0.5645,-0.5317285662444817
0.5650000000000001,-0.6799625626929451
0.5655,-0.6634466158610388
0.5660000000000001,-0.8025117702543708
0.5665,-0.6910039782325558
0.5670000000000001,-0.6248468108343787
0.5675,-0.35565431721993856
0.5680000000000001,-0.11637399672746479
0.5685,0.08580059260671222
0.5690000000000001,0.15998441483350473
0.5695,0.2909435536373192
0.5700000000000001,0.4143860480543593
0.5705,0.3224385768967381
0.5710000000000001,0.2866693670568127
0.5715,0.05293664533516012
0.5720000000000001,0.007101093636805306
0.5725,-0.17457314614576816
0.5730000000000001,-0.34043312233263523
0.5735,-0.4921463557798598
0.5740000000000001,-0.4833931101903632
0.5745,-0.4183203772266404
0.5750000000000001,-0.29320209319599555
0.5755,-0.13459005290923903
0.5760000000000001,0.07365669199124507
0.5765,0.3190453190349011
0.577,0.5870527672636741
0.5775,0.5816736175541753
0.578,0.7144920360059085
0.5785,0.7305214257684798
0.579,0.7190512546739586
0.5795,0.5405096595553567
0.58,0.4745597096630031
0.5805,0.2400971092722312
0.581,0.0076374274968079095
0.5815,-0.2044256225617691
0.582,-0.304750691516862
0.5825,-0.38017214341155786
0.583,-0.37506687830907476
0.5835,-0.3584259853618493
0.584,-0.15951683867215524
0.5845,-0.09490923757327004
0.585,0.22670422077137273
0.5855,0.18409282170872354
0.586,0.4444924417070248
0.5865,0.49270027722157933
0.587,0.6012075613813446
0.5875,0.4241835704189908
0.588,0.46162169671211023
0.5885,0.11726633744695078
0.589,0.09496153991868062
0.5895,-0.1832395554272297
0.59,-0.37496586870784593
0.5905,-0.4745326057316621
0.591,-0.4396903410572911
0.5915,-0.4841916328144142
0.592,-0.5499992011828039
0.5925,-0.2311394561574529
0.593,-0.09579897559872574
0.5935,0.0051513983657597295
0.594,0.2997393154073487
0.5945,0.3337870514565494
0.595,0.47319247151303656
0.5955,0.4713543833844347
0.596,0.3471403718175553
0.5965,0.2648250579801349
0.597,-0.014984268006246075
0.5975,-0.17551150666425977
0.598,-0.43057573221580864
0.5985,-0.5999108539723245
0.599,-0.6280582332185831
0.5995,-0.7814235301469187
0.6,-0.826439535861601
0.6005,-0.6882255262407738
0.601,-0.5691335621580227
0.6015,-0.33639452370174366
0.602,-0.12125841892303235
0.6025,0.07124052013107501
0.603,0.23022649336327902
0.6035,0.3008476571298137
0.604,0.38407963518197147
0.6045,0.37783209767079895
0.605,0.1953086960211135
0.6055,0.07979749853371766
0.606,-0.07945272495035477
0.6065,-0.1800661130881688
0.607,-0.3181279399298958
0.6075,-0.4851880909402028
0.608,-0.4542937511298101
0.6085,-0.4691375696309054
0.609,-0.3112939784542536
0.6095,-0.0771719481291492
0.61,0.17043452898366354
0.6105,0.4086452984461559
0.611,0.5447121509444622
0.6115,0.6440724062254006
0.612,0.8159687311279924
0.6125,0.7942070376458135
0.613,0.7525587392690198
0.6135,0.5992130610768857
0.614,0.43663212855214983
0.6145,0.2178636059590446
0.615,0.01418170320990051
0.6155,-0.23422429294282182
0.616,-0.2919178492551765
0.6165,-0.4288056223493379
0.617,-0.38669311548641416
0.6175,-0.21450231471727657
0.618,-0.14916249178905677
0.6185,-0.048924321639519965
0.619,0.2701216469339688
0.6195,0.41444996283266056
0.62,0.5482757038192713
0.6205,0.5671240301439586
0.621,0.5694785612751962
0.6215,0.4639380628932476
0.622,0.30193790959302197
0.6225,0.23078753078524405
0.623,-0.06659984006881517
0.6235,-0.26755137220067815
0.624,-0.42784977318084694
0.6245,-0.4199978043500693
0.625,-0.5078570089252127
0.6255000000000001,-0.5353694199130494
0.626,-0.41647376819933923
0.6265000000000001,-0.23273443257592008
0.627,-0.027479693245373506
0.6275000000000001,0.03921180323455728
0.628,0.33293148895185193
0.6285000000000001,0.39723609929601256
0.629,0.42842254131515195
0.6295000000000001,0.42256610531349603
0.63,0.3864761418264001
0.6305000000000001,0.27575206604778046
0.631,-0.00831812108204432
0.6315000000000001,-0.21048828156313087
0.632,-0.49263064211175306
0.6325000000000001,-0.6049105457356525
0.633,-0.7075014919996958
0.6335000000000001,-0.8691055575234471
0.634,-0.788227287934944
0.6345000000000001,-0.6178478610164749
0.635,-0.5816733509428116
0.6355000000000001,-0.3123702576394818
0.636,-0.0537082413977682
0.6365000000000001,0.02419694288416825
0.637,0.23943798858610138
0.6375000000000001,0.35237013164733444
0.638,0.414697590640574
0.6385000000000001,0.25727485313153553
0.639,0.2683161543782765
0.6395000000000001,0.07884170320937128
0.64,-0.04250342285885317
0.6405,-0.20000022263349776
0.641,-0.36143351975340593
0.6415,-0.418410352734012
0.642,-0.5249382903074823
0.6425,-0.42846016354641864
0.643,-0.2686751879900655
0.6435,-0.043713668671806344
0.644,0.23890133315723106
0.6445,0.32094947444061445
0.645,0.5838190111759801
0.6455,0.6710831554063934
0.646,0.7266351487055492
0.6465,0.8671968282700373
0.647,0.7101459377289195
0.6475,0.6334474081828704
0.648,0.41198662705872746
0.6485,0.08821862759854487
0.649,-0.1683932945368308
0.6495,-0.14686087556901872
0.65,-0.3883763905284895
0.6505,-0.47233690992203614
0.651,-0.3526187968667543
0.6515,-0.2835523284148392
0.652,-0.1736375472044251
0.6525,0.02392246936161649
0.653,0.23494409676256514
0.6535,0.39358053340483096
0.654,0.5442512235394688
0.6545,0.5417331165776861
0.655,0.5231197896652231
0.6555,0.48070564577993435
0.656,0.31757713625132994
0.6565,0.16827126062488246
0.657,-0.1019277525699836
0.6575,-0.2848944047234025
0.658,-0.49047647159672986
0.6585,-0.45232735917996464
0.659,-0.6212109759681479
0.6595,-0.49265247981586274
0.66,-0.4330168559325505
0.6605,-0.20815167432566067
0.661,0.0012946518880261465
0.6615,0.06985101978983105
0.662,0.30057429984168094
0.6625,0.3307509372643892
0.663,0.5278840484740737
0.6635,0.39881968455368133
0.664,0.23247417514683572
0.6645,0.1061968889774498
0.665,-0.0026317687782761306
0.6655,-0.21652466077082375
0.666,-0.43509892654544874
0.6665,-0.7042509760236921
0.667,-0.7767397197769771
0.6675,-0.7163293461513889
0.668,-0.7854312393445435
0.6685,-0.6454057072832774
0.669,-0.5015829258459492
0.6695,-0.3060061896919455
0.67,0.02286881025919589
0.6705,0.18162352171854285
0.671,0.3137794907870651
0.6715,0.39844751768423775
0.672,0.4279471159773138
0.6725,0.39136867580962015
0.673,0.19795277960554894
0.6735,0.02711315751588036
0.674,-0.17275579169914676
0.6745,-0.21799314320378468
0.675,-0.4085188618573695
0.6755,-0.509054193539056
0.676,-0.4291535303937789
0.6765,-0.32442386411630547
0.677,-0.13118645948986205
0.6775,0.0753665506870119
0.678,0.20763485272762033
0.6785,0.41673064211914346
0.679,0.6193625071325731
0.6795,0.6976627281037711
0.68,0.8027856666750186
0.6805,0.8024091956555718
0.681,0.67733051572003
0.6815,0.42859410410691784
0.682,0.24344539922524316
0.6825,0.14743109225089046
0.683,-0.17298570137083807
0.6835,-0.25043573999345625
0.684,-0.36008499732200333
0.6845,-0.43943885415987793
0.685,-0.4301225005264628
0.6855,-0.26005960726603544
0.686,-0.15562223006792578
0.6865,0.06505698036024085
0.687,0.26317524802857
0.6875,0.37822470907125805
0.6880000000000001,0.5083722297213713
0.6885,0.5437543798720493
0.6890000000000001,0.4642159885567288
0.6895,0.41423348179666325
0.6900000000000001,0.23376598478309407
0.6905,-0.018762166315217155
0.6910000000000001,-0.14696126613552557
0.6915,-0.32906055070059825
0.6920000000000001,-0.4876932552052189
0.6925,-0.6419346700555081
0.6930000000000001,-0.5098765406073457
0.6935,-0.4521685511635681
0.6940000000000001,-0.3286955727309797
0.6945,-0.1751418133708636
0.6950000000000001,-0.06403365255930912
0.6955,0.18817676229785052
0.6960000000000001,0.2853279449414865
0.6965,0.5350090600393059
0.6970000000000001,0.42298498767171455
0.6975,0.4299060073406386
0.6980000000000001,0.19544188738888324
0.6985,0.03416999442162644
0.6990000000000001,-0.14782252277642563
0.6995,-0.3072882094034866
0.7000000000000001,-0.51559525670058
0.7005,-0.6827654225551512
0.7010000000000001,-0.8781943481461336
0.7015,-0.7404615791820383
0.7020000000000001,-0.7772100940470081
0.7025,-0.5155544651685796
0.7030000000000001,-0.3180312966810279
0.7035,-0.15901923350661024
0.704,0.058728722862102296
0.7045,0.12779733159061088
0.705,0.4509893295731976
0.7055,0.39835182203055247
0.706,0.4316639672800391
0.7065,0.2659780040431274
0.707,0.17954914402422845
0.7075,-0.03475788013444888
0.708,-0.15206595951369622
0.7085,-0.28377996535317823
0.709,-0.37220824276886927
0.7095,-0.3538513222921154
0.71,-0.36726561285113973
0.7105,-0.27653478965296424
0.711,-0.12456826206602725
0.7115,0.17678136747254597
0.712,0.2655354900400068
0.7125,0.5599550986861913
0.713,0.5698724770210027
0.7135,0.7310177409170828
0.714,0.8279279369636234
0.7145,0.7529371480175859
0.715,0.7918559540832701
0.7155,0.5932010010308877
0.716,0.17604572680138725
0.7165,-0.021502843255806273
0.717,-0.17474769018962752
0.7175,-0.2349663606406478
0.718,-0.3553422008050352
0.7185,-0.41187561673246476
0.719,-0.44095568650975536
0.7195,-0.2904458338403719
0.72,-0.21508660279463576
0.7205,0.030333325425447033
0.721,0.30982428186480104
0.7215,0.47643374821498996
0.722,0.465814203543315
0.7225,0.5620898080709062
0.723,0.5908435109147041
0.7235,0.4032984145386649
0.724,0.21304892831685115
0.7245,0.061916969975716156
0.725,-0.14335186387367052
0.7255,-0.34394156609990395
0.726,-0.5064629416010672
0.7265,-0.5687906732782719
0.727,-0.5385621397459232
0.7275,-0.49511943876696446
0.728,-0.2658962388336738
0.7285,-0.11267453621317744
0.729,0.08720983567185187
0.7295,0.31184378213746544
0.73,0.4286035972104856
0.7305,0.5004188584785942
0.731,0.45564083219308654
0.7315,0.35950839347654706
0.732,0.34772686440820744
0.7325,0.01027846334161673
0.733,-0.20450154612365273
0.7335,-0.4357585053925403
0.734,-0.5736585020786895
0.7345,-0.7045139343157503
0.735,-0.7458762750890752
0.7355,-0.8025799010717273
0.736,-0.7952752195876586
0.7365,-0.5443541073391546
0.737,-0.31737799041131165
0.7375,-0.1497013762617275
0.738,0.04978824998150726
0.7385,0.25914797613752055
0.739,0.4228485474625867
0.7395,0.4003924347463035
0.74,0.31370161934763036
0.7405,0.27230799928769867
0.741,0.15825792406418948
0.7415,-0.08494073349327125
0.742,-0.11915674733962026
0.7425,-0.3336720269974012
0.743,-0.3596257753511933
0.7435,-0.4008705808881694
0.744,-0.38033059918628515
0.7445,-0.16889173124061468
0.745,-0.1076876670870624
0.7455,0.0931256762126129
0.746,0.35762216918851464
0.7465,0.5833645437158377
0.747,0.6961497543752555
0.7475,0.7380765990154756
0.748,0.8366123134331273
0.7485,0.7686910333031928
0.749,0.7081928292981288
0.7495,0.40593616393604165
0.75,0.21072078733421962
0.7505000000000001,-0.04695735584758379
0.751,-0.28567471786231
0.7515000000000001,-0.35017903806902095
0.752,-0.3868882955957051
0.7525000000000001,-0.48039738149593914
0.753,-0.3908142779242124
0.7535000000000001,-0.2822013306436307
0.754,0.018062989880913136
0.7545000000000001,0.10906432616611157
0.755,0.3472302459773365
0.7555000000000001,0.4147664458535993
0.756,0.5435335026638108
0.7565000000000001,0.5200895725956388
0.757,0.37295005105267065
0.7575000000000001,0.36812789341225133
0.758,0.21599352102102004
0.7585000000000001,-0.1145561971642991
0.759,-0.2177226144776913
0.7595000000000001,-0.40143028272732534
0.76,-0.554033568125526
0.7605000000000001,-0.5668097582513469
0.761,-0.6325711634129134
0.7615000000000001,-0.4350874145009403
0.762,-0.24409989541697238
0.7625000000000001,-0.186930338403366
0.763,0.0618610585836358
0.7635000000000001,0.307409623559634
0.764,0.3701732896093007
0.7645000000000001,0.40350388043954294
0.765,0.3757006610066313
0.7655000000000001,0.34721169035148053
0.766,0.18307602895493916
0.7665000000000001,0.024958623571700797
0.767,-0.3021126369946054
0.7675000000000001,-0.3869838462924323
0.768,-0.6435277769628714
0.7685,-0.7180962363352106
0.769,-0.8413773567294728
0.7695,-0.8464712002039007
0.77,-0.7109037044778734
0.7705,-0.569037968946819
0.771,-0.3376740041636467
0.7715,-0.06916466813063638
0.772,0.15709009672588517
0.7725,0.2799080168133581
0.773,0.35132090430281104
0.7735,0.39489986180038333
0.774,0.4149547776779111
0.7745,0.3470142212172698
0.775,0.13288573463345188
0.7755,-0.02103612592720657
0.776,-0.2122709455348135
0.7765,-0.294465727304448
0.777,-0.33549720370864705
0.7775,-0.5410158935481788
0.778,-0.3239084237026761
0.7785,-0.23849097591729945
0.779,-0.14916772937426637
0.7795,0.19174867024093853
0.78,0.3846353010612307
0.7805,0.5972998462182194
0.781,0.6520548159202635
0.7815,0.9017026323084686
0.782,0.7976154466377386
0.7825,0.6947289050604081
0.783,0.640377374610568
0.7835,0.4002753860406539
0.784,0.18904827481385061
0.7845,-0.010419554122184538
0.785,-0.3566154891665328
0.7855,-0.29963475275579854
0.786,-0.46072609934128295
0.7865,-0.4135963706037345
0.787,-0.2947760556286336
0.7875,-0.23199764382557345
0.788,7.223662092204625e-05
0.7885,0.21263248859452055
0.789,0.3450614886603549
0.7895,0.5021043806702379
0.79,0.46601748350800143
0.7905,0.48405455419332405
0.791,0.4114736580778049
0.7915,0.35033128758180765
0.792,0.33726970944958856
0.7925,-0.03864965564623158
0.793,-0.2544209752247644
0.7935,-0.41280418067545693
0.794,-0.4687936384395882
0.7945,-0.5224546461128999
0.795,-0.5828932222336285
0.7955,-0.37478611934928724
0.796,-0.27440001727678104
0.7965,-0.049446685903604556
0.797,-0.003642174181568883
